MasterSite,SiteName,FriendlySiteName,Genus,Species,SPEC,SurveyDate,Primary,Secondary,SecNumConsec,Captures,Model,Reason
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/1/19,3,1,5,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/6/19,3,2,6,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/11/19,3,3,7,1,0,Site Abandoned
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/17/17,1,1,1,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/24/17,1,1,2,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/25/17,1,2,3,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/28/17,1,3,4,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/29/17,1,4,5,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/2/17,1,5,6,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/3/17,1,6,7,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/4/17,1,7,8,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/7/17,1,8,9,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/10/17,1,9,10,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/14/17,1,8,11,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/19/17,1,9,12,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/20/17,1,10,13,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/21/17,1,11,14,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/22/17,1,12,15,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/23/17,1,12,16,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/24/17,1,14,17,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/26/17,1,13,18,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/6/17,1,14,19,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/7/17,1,15,20,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/8/17,1,16,21,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/9/17,1,17,22,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/16/17,1,19,23,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/17/17,1,18,24,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/18/17,1,19,25,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/19/17,1,20,26,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/20/17,1,21,27,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/28/17,1,21,28,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/9/18,1,22,29,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/11/18,1,24,30,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/12/18,1,23,31,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/13/18,1,24,32,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/29/18,1,26,33,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/5/18,1,27,34,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/12/18,1,28,35,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/13/18,1,29,36,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,3/7/18,2,1,37,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,3/20/18,2,2,38,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/5/18,2,3,39,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/7/18,2,4,40,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/8/18,2,1,41,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/9/18,2,6,42,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/10/18,2,2,43,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/13/18,2,7,44,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/14/18,2,8,45,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/15/18,2,9,46,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/16/18,2,10,47,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/17/18,2,11,48,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/18/18,2,12,49,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/19/18,2,13,50,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/23/18,2,5,51,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/24/18,2,6,52,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/25/18,2,7,53,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/26/18,2,8,54,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/28/18,2,18,55,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/30/18,2,19,56,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/1/18,2,20,57,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/2/18,2,21,58,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/3/18,2,22,59,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/4/18,2,9,60,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/7/18,,,61,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/8/18,2,10,62,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/9/18,2,24,63,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/15/18,2,25,64,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/16/18,2,26,65,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/17/18,2,27,66,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/18/18,,,67,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/26/18,3,1,68,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/2/18,3,2,69,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/3/18,3,3,70,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/8/18,3,1,71,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/9/18,3,5,72,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/10/18,,,73,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/11/18,3,2,74,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/14/18,3,3,75,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/15/18,,,76,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/16/18,3,4,77,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/17/18,3,5,78,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/21/18,3,7,79,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/27/18,3,8,80,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/1/18,3,9,81,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/2/18,3,10,82,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/4/18,3,11,83,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/9/18,3,12,84,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/10/18,3,13,85,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,3/29/19,4,1,86,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,3/31/19,,,87,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/2/19,,,88,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/6/19,4,2,89,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/12/19,4,3,90,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/16/19,,,91,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/20/19,,,92,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/26/19,,,93,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/30/19,,,94,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/6/19,,,95,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/8/19,,,96,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/9/19,4,1,97,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/15/19,4,2,98,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/16/19,,,99,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/18/19,4,3,100,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/24/19,4,4,101,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/27/19,4,5,102,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/28/19,,,103,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/10/19,4,6,104,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/12/19,,,105,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/14/19,4,7,106,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/18/19,4,8,107,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/22/19,4,9,108,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/3/20,4,10,109,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/12/20,4,11,110,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/13/20,,,111,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/14/20,,,112,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/17/20,,,113,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/1/20,,,114,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/14/20,,,115,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/12/20,,,116,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/14/20,,,117,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/15/20,,,118,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/16/20,,,119,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/20/20,,,120,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/21/20,,,121,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/28/20,5,1,122,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/1/20,,,123,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/28/20,6,1,124,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/3/20,6,2,125,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/30/20,6,3,126,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/1/20,6,4,127,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/5/20,6,5,128,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/14/20,6,6,129,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/15/20,,,130,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/17/20,6,7,131,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/7/21,6,8,132,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/12/21,6,9,133,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/20/21,7,1,134,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/22/21,,,135,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/23/21,7,2,136,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/27/21,,,137,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/28/21,7,3,138,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/29/21,7,4,139,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/4/21,,,140,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/5/21,7,5,141,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/6/21,,,142,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/11/21,,,143,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/12/21,7,6,144,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/26/21,1,1,145,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/27/21,1,2,146,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/28/21,1,3,147,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,10/29/21,1,4,148,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/2/21,1,5,149,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/3/21,1,6,150,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/4/21,1,7,151,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/5/21,1,8,152,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/6/21,1,9,153,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/7/21,,,154,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/8/21,,,155,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/9/21,1,10,156,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/10/21,1,11,157,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/11/21,,,158,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/12/21,,,159,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/13/21,1,12,160,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/21/21,,,161,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/22/21,,,162,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,11/23/21,,,163,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/7/21,1,14,164,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/8/21,,,165,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/9/21,1,15,166,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/10/21,,,167,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/11/21,,,168,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/12/21,1,16,169,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/19/21,,,170,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/20/21,,,171,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,12/21/21,1,17,172,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/4/22,,,173,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/5/22,,,174,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/6/22,,,175,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/10/22,1,18,176,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/11/22,,,177,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/12/22,,,178,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/16/22,1,19,179,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/17/22,,,180,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/18/22,,,181,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/19/22,,,182,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/20/22,,,183,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/21/22,,,184,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/22/22,,,185,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/23/22,,,186,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/24/22,,,187,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/25/22,,,188,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/26/22,,,189,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/27/22,,,190,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/28/22,,,191,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/29/22,,,192,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/30/22,,,193,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,1/31/22,,,194,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/1/22,,,195,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/2/22,,,196,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/3/22,,,197,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/4/22,,,198,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/5/22,,,199,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/6/22,,,200,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/7/22,,,201,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/8/22,,,202,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/9/22,,,203,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/10/22,,,204,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/11/22,,,205,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/12/22,,,206,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/13/22,,,207,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/14/22,,,208,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/15/22,,,209,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/16/22,,,210,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/17/22,,,211,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/18/22,,,212,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/19/22,,,213,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/20/22,,,214,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/21/22,,,215,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/22/22,,,216,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/23/22,,,217,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/24/22,,,218,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,2/25/22,,,219,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/25/22,2,1,220,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/26/22,,,221,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/27/22,2,2,222,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/28/22,2,3,223,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,4/29/22,2,4,224,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/3/22,2,5,225,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/4/22,2,6,226,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/5/22,2,7,227,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/6/22,2,8,228,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/7/22,,,229,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/8/22,,,230,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/9/22,2,9,231,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/10/22,,,232,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/11/22,,,233,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/12/22,,,234,0,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/13/22,2,10,235,1,1,
SMNWR_E,SMNWR_E,SMNWR1601,Ambystoma,cingulatum,AMCI,5/14/22,,,236,1,1,
